"","siteID","sampleDate","year","month","day","meanT","minT","maxT"
"1462","AnchorM","2013-06-02","2013","06","02",5.72277083333333,4.194,7.444
"1463","AnchorM","2013-06-03","2013","06","03",6.16557291666667,5.282,7.695
"1464","AnchorM","2013-06-04","2013","06","04",6.30210416666667,5.411,7.92
"1465","AnchorM","2013-06-05","2013","06","05",5.88836458333333,4.298,8.07
"1466","AnchorM","2013-06-06","2013","06","06",6.06816666666667,4.35,7.82
"1467","AnchorM","2013-06-07","2013","06","07",7.68722916666667,5.847,10.565
"1468","AnchorM","2013-06-08","2013","06","08",9.93097916666667,8.045,12.727
"1469","AnchorM","2013-06-09","2013","06","09",11.5182916666667,9.163,13.69
"1470","AnchorM","2013-06-10","2013","06","10",11.9733645833333,9.509,14.457
"1471","AnchorM","2013-06-11","2013","06","11",12.12109375,9.583,14.649
"1472","AnchorM","2013-06-12","2013","06","12",12.59834375,9.879,15.127
"1473","AnchorM","2013-06-13","2013","06","13",12.5646770833333,10.369,15.652
"1474","AnchorM","2013-06-14","2013","06","14",12.5572604166667,10.418,15.438
"1475","AnchorM","2013-06-15","2013","06","15",13.1726458333333,10.785,16.177
"1476","AnchorM","2013-06-16","2013","06","16",13.5650416666667,10.883,16.153
"1477","AnchorM","2013-06-17","2013","06","17",14.31640625,11.783,17.13
"1478","AnchorM","2013-06-18","2013","06","18",15.53628125,12.944,17.962
"1479","AnchorM","2013-06-19","2013","06","19",14.74525,12.437,18.366
"1480","AnchorM","2013-06-20","2013","06","20",12.35153125,10.687,14.122
"1481","AnchorM","2013-06-21","2013","06","21",11.7665,10.394,14.098
"1482","AnchorM","2013-06-22","2013","06","22",10.1445833333333,8.494,11.904
"1483","AnchorM","2013-06-23","2013","06","23",9.37957291666667,8.717,10.026
"1484","AnchorM","2013-06-24","2013","06","24",10.0865208333333,8.99,12.992
"1485","AnchorM","2013-06-25","2013","06","25",11.93559375,9.854,13.906
"1486","AnchorM","2013-06-26","2013","06","26",12.4712604166667,10.345,14.266
"1487","AnchorM","2013-06-27","2013","06","27",12.6179166666667,11.346,14.194
"1488","AnchorM","2013-06-28","2013","06","28",13.0574479166667,12.001,14.505
"1489","AnchorM","2013-06-29","2013","06","29",12.7211875,11.248,16.225
"1490","AnchorM","2013-06-30","2013","06","30",13.93496875,11.54,17.034
"1491","AnchorM","2013-07-01","2013","07","01",11.5239270833333,10.345,13.81
"1492","AnchorM","2013-07-02","2013","07","02",10.15971875,9.163,12.703
"1493","AnchorM","2013-07-03","2013","07","03",11.4802395833333,10.026,12.92
"1494","AnchorM","2013-07-04","2013","07","04",11.0142604166667,9.805,12.485
"1495","AnchorM","2013-07-05","2013","07","05",10.0525104166667,9.064,11.662
"1496","AnchorM","2013-07-06","2013","07","06",9.7921875,9.064,10.687
"1497","AnchorM","2013-07-07","2013","07","07",9.49094791666667,8.792,10.124
"1498","AnchorM","2013-07-08","2013","07","08",9.23191666666667,8.419,11.492
"1499","AnchorM","2013-07-09","2013","07","09",10.6391666666667,8.817,13.497
"1500","AnchorM","2013-07-10","2013","07","10",12.30034375,10.149,14.984
"1501","AnchorM","2013-07-11","2013","07","11",13.3553958333333,10.785,16.368
"1502","AnchorM","2013-07-12","2013","07","12",14.5244375,11.662,17.368
"1503","AnchorM","2013-07-13","2013","07","13",14.3418645833333,11.953,17.249
"1504","AnchorM","2013-07-14","2013","07","14",13.1248541666667,11.029,15.939
"1505","AnchorM","2013-07-15","2013","07","15",13.8888541666667,11.71,16.606
"1506","AnchorM","2013-07-16","2013","07","16",14.65875,12.727,17.748
"1507","AnchorM","2013-07-17","2013","07","17",15.6393125,13.594,18.414
"1508","AnchorM","2013-07-18","2013","07","18",15.8140104166667,13.69,18.39
"1509","AnchorM","2013-07-19","2013","07","19",16.3844583333333,14.074,18.937
"1510","AnchorM","2013-07-20","2013","07","20",16.1864479166667,13.642,18.985
"1511","AnchorM","2013-07-21","2013","07","21",15.80834375,12.871,19.318
"1512","AnchorM","2013-07-22","2013","07","22",15.4127708333333,12.219,18.39
"1513","AnchorM","2013-07-23","2013","07","23",16.20596875,13.305,19.199
"1514","AnchorM","2013-07-24","2013","07","24",15.2180208333333,12.485,18.794
"1515","AnchorM","2013-07-25","2013","07","25",17.0153645833333,14.84,19.841
"1516","AnchorM","2013-07-26","2013","07","26",16.7519895833333,14.84,19.746
"1517","AnchorM","2013-07-27","2013","07","27",15.32084375,13.834,17.772
"1518","AnchorM","2013-07-28","2013","07","28",16.14878125,13.305,18.985
"1519","AnchorM","2013-07-29","2013","07","29",16.7111770833333,14.098,19.674
"1520","AnchorM","2013-07-30","2013","07","30",16.6259375,14.026,19.651
"1521","AnchorM","2013-07-31","2013","07","31",16.2741666666667,13.281,19.508
"1522","AnchorM","2013-08-01","2013","08","01",16.0680208333333,13.738,19.365
"1523","AnchorM","2013-08-02","2013","08","02",15.5286979166667,13.738,18.033
"1524","AnchorM","2013-08-03","2013","08","03",14.4980416666667,13.329,15.843
"1525","AnchorM","2013-08-04","2013","08","04",14.2837395833333,12.992,15.843
"1526","AnchorM","2013-08-05","2013","08","05",13.7580729166667,12.534,15.103
"1527","AnchorM","2013-08-06","2013","08","06",13.3768645833333,12.292,14.816
"1528","AnchorM","2013-08-07","2013","08","07",13.12971875,12.195,14.074
"1529","AnchorM","2013-08-08","2013","08","08",12.74503125,11.467,13.594
"1530","AnchorM","2013-08-09","2013","08","09",12.0563125,10.932,13.209
"1531","AnchorM","2013-08-10","2013","08","10",12.0965208333333,10.736,14.601
"1532","AnchorM","2013-08-11","2013","08","11",13.1727395833333,11.856,15.461
"1533","AnchorM","2013-08-12","2013","08","12",11.8655,11.273,12.727
"1534","AnchorM","2013-08-13","2013","08","13",11.1586458333333,10.59,11.953
"1535","AnchorM","2013-08-14","2013","08","14",10.56121875,9.213,12.461
"1536","AnchorM","2013-08-15","2013","08","15",11.6177916666667,10.1,13.185
"1537","AnchorM","2013-08-16","2013","08","16",11.599625,10.32,13.497
"1538","AnchorM","2013-08-17","2013","08","17",11.2325,10.663,12.001
"1539","AnchorM","2013-08-18","2013","08","18",11.4349895833333,10.663,12.413
"1540","AnchorM","2013-08-19","2013","08","19",11.9541875,11.321,12.92
"1541","AnchorM","2013-08-20","2013","08","20",11.4170729166667,10.687,12.992
"1542","AnchorM","2013-08-21","2013","08","21",11.8772395833333,11.102,13.209
"1543","AnchorM","2013-08-22","2013","08","22",10.9098229166667,10.296,11.759
"1544","AnchorM","2013-08-23","2013","08","23",10.7116770833333,9.903,13.281
"1545","AnchorM","2013-08-24","2013","08","24",11.65246875,9.583,13.642
"1546","AnchorM","2013-08-25","2013","08","25",11.08696875,8.717,13.642
"1547","AnchorM","2013-08-26","2013","08","26",11.02065625,8.965,13.064
"1548","AnchorM","2013-08-27","2013","08","27",11.99253125,10.516,14.17
"1549","AnchorM","2013-08-28","2013","08","28",11.97165625,10.32,14.385
"1550","AnchorM","2013-08-29","2013","08","29",10.7233854166667,10.075,12.05
"1551","AnchorM","2013-08-30","2013","08","30",10.2916458333333,9.756,11.904
"1552","AnchorM","2013-08-31","2013","08","31",11.0361354166667,10.32,12.098
"1553","AnchorM","2013-09-01","2013","09","01",10.7446041666667,9.879,11.613
"1554","AnchorM","2013-09-02","2013","09","02",10.9605625,10.541,11.589
"1555","AnchorM","2013-09-03","2013","09","03",9.97165625,9.238,11.346
"1556","AnchorM","2013-09-04","2013","09","04",10.51515625,9.952,11.321
"1557","AnchorM","2013-09-05","2013","09","05",9.728,8.742,11.175
"1558","AnchorM","2013-09-06","2013","09","06",9.65501041666667,8.941,10.541
"1559","AnchorM","2013-09-07","2013","09","07",9.80189583333333,9.361,10.736
"1560","AnchorM","2013-09-08","2013","09","08",10.1198125,9.386,11.346
"1561","AnchorM","2013-09-09","2013","09","09",10.43128125,9.78,11.492
"1562","AnchorM","2013-09-10","2013","09","10",10.00390625,9.361,10.663
"1563","AnchorM","2013-09-11","2013","09","11",10.6366354166667,10.124,11.856
"1564","AnchorM","2013-09-12","2013","09","12",9.53739583333333,8.095,11.953
"1565","AnchorM","2013-09-13","2013","09","13",8.71315625,8.319,10.247
"1566","AnchorM","2013-09-14","2013","09","14",9.90357291666667,9.114,10.907
"1567","AnchorM","2013-09-15","2013","09","15",9.14528125,7.293,11.175
"1568","AnchorM","2013-09-16","2013","09","16",8.15876041666667,6.204,10.443
"1569","AnchorM","2013-09-17","2013","09","17",8.3800625,7.393,9.583
"1570","AnchorM","2013-09-18","2013","09","18",8.2174375,6.636,9.731
"1571","AnchorM","2013-09-19","2013","09","19",7.24646875,5.36,9.485
"1572","AnchorM","2013-09-20","2013","09","20",5.66151041666667,3.617,8.22
"1573","AnchorM","2013-09-21","2013","09","21",5.10397916666667,4.22,6.484
"1574","AnchorM","2013-09-22","2013","09","22",5.27341666666667,4.48,6.535
"1575","AnchorM","2013-09-23","2013","09","23",4.95925,3.958,6.636
"1576","AnchorM","2013-09-24","2013","09","24",3.87611458333333,2.101,6.204
"1577","AnchorM","2013-09-25","2013","09","25",4.21430208333333,3.749,5.128
"1578","AnchorM","2013-09-26","2013","09","26",5.61794791666667,5.179,6.763
"1579","AnchorM","2013-09-27","2013","09","27",6.38570833333333,5.924,6.965
"1580","AnchorM","2013-09-28","2013","09","28",6.03641666666667,5.257,6.712
"1581","AnchorM","2013-09-29","2013","09","29",5.95404166666667,5.36,6.611
"1582","AnchorM","2013-09-30","2013","09","30",5.82532291666667,5.128,6.585
"1583","AnchorM","2014-05-01","2014","05","01",4.57444791666667,2.101,6.611
"1584","AnchorM","2014-05-02","2014","05","02",5.38664583333333,2.717,7.469
"1585","AnchorM","2014-05-03","2014","05","03",6.14748958333333,3.67,8.245
"1586","AnchorM","2014-05-04","2014","05","04",6.66189583333333,4.532,8.618
"1587","AnchorM","2014-05-05","2014","05","05",6.95033333333333,4.869,9.139
"1588","AnchorM","2014-05-06","2014","05","06",6.97869791666667,5.668,9.015
"1589","AnchorM","2014-05-07","2014","05","07",5.23247916666667,4.089,6.408
"1590","AnchorM","2014-05-08","2014","05","08",5.45367708333333,3.696,8.319
"1591","AnchorM","2014-05-09","2014","05","09",6.9803125,4.532,9.336
"1592","AnchorM","2014-05-10","2014","05","10",7.63561458333333,5.05,10.198
"1593","AnchorM","2014-05-11","2014","05","11",8.52330208333333,5.898,11.005
"1594","AnchorM","2014-05-12","2014","05","12",8.7353125,7.192,10.907
"1595","AnchorM","2014-05-13","2014","05","13",8.12551041666667,5.821,11.005
"1596","AnchorM","2014-05-14","2014","05","14",9.58761458333333,7.015,12.025
"1597","AnchorM","2014-05-15","2014","05","15",9.7974375,6.839,12.678
"1598","AnchorM","2014-05-16","2014","05","16",9.91894791666667,6.914,12.799
"1599","AnchorM","2014-05-17","2014","05","17",10.9790520833333,8.12,13.738
"1600","AnchorM","2014-05-18","2014","05","18",12.15853125,9.756,14.697
"1601","AnchorM","2014-05-19","2014","05","19",10.8247708333333,7.995,14.577
"1602","AnchorM","2014-05-20","2014","05","20",9.23034375,6.433,12.389
"1603","AnchorM","2014-05-21","2014","05","21",7.28227083333333,5.102,10.198
"1604","AnchorM","2014-05-22","2014","05","22",7.43961458333333,5.642,9.903
"1605","AnchorM","2014-05-23","2014","05","23",8.80266666666667,6.204,11.467
"1606","AnchorM","2014-05-24","2014","05","24",9.84705208333333,6.99,12.606
"1607","AnchorM","2014-05-25","2014","05","25",10.6744583333333,8.27,13.305
"1608","AnchorM","2014-05-26","2014","05","26",10.83178125,8.469,13.497
"1609","AnchorM","2014-05-27","2014","05","27",11.1489583333333,9.657,13.858
"1610","AnchorM","2014-05-28","2014","05","28",9.51864583333333,8.543,10.81
"1611","AnchorM","2014-05-29","2014","05","29",9.23039583333333,8.195,10.883
"1612","AnchorM","2014-05-30","2014","05","30",7.91575,7.066,8.792
"1613","AnchorM","2014-05-31","2014","05","31",7.21032291666667,5.898,8.469
"1614","AnchorM","2014-06-01","2014","06","01",7.536625,6.357,9.04
"1615","AnchorM","2014-06-02","2014","06","02",7.56932291666667,5.693,10.173
"1616","AnchorM","2014-06-03","2014","06","03",9.12982291666667,6.864,11.953
"1617","AnchorM","2014-06-04","2014","06","04",10.4484479166667,7.92,13.353
"1618","AnchorM","2014-06-05","2014","06","05",11.1515833333333,8.27,14.05
"1619","AnchorM","2014-06-06","2014","06","06",11.2245520833333,8.543,13.906
"1620","AnchorM","2014-06-07","2014","06","07",11.46996875,9.928,14.002
"1621","AnchorM","2014-06-08","2014","06","08",9.65234375,8.095,13.185
"1622","AnchorM","2014-06-09","2014","06","09",11.2604479166667,9.731,13.954
"1623","AnchorM","2014-06-10","2014","06","10",9.6004375,8.07,12.847
"1624","AnchorM","2014-06-11","2014","06","11",11.0987395833333,8.916,13.738
"1625","AnchorM","2014-06-12","2014","06","12",11.5602604166667,10.051,14.361
"1626","AnchorM","2014-06-13","2014","06","13",9.14705208333333,8.045,10.492
"1627","AnchorM","2014-06-14","2014","06","14",9.31680208333333,7.494,13.233
"1628","AnchorM","2014-06-15","2014","06","15",12.179375,10.736,14.098
"1629","AnchorM","2014-06-16","2014","06","16",11.3714583333333,10.051,13.449
"1630","AnchorM","2014-06-17","2014","06","17",9.3100625,7.945,11.175
"1631","AnchorM","2014-06-18","2014","06","18",10.4332291666667,8.693,12.678
"1632","AnchorM","2014-06-19","2014","06","19",11.0343854166667,9.485,12.968
"1633","AnchorM","2014-06-20","2014","06","20",10.8533125,8.444,13.978
"1634","AnchorM","2014-06-21","2014","06","21",12.3429479166667,10.59,14.888
"1635","AnchorM","2014-06-22","2014","06","22",9.75278125,8.344,11.467
"1636","AnchorM","2014-06-23","2014","06","23",9.64296875,8.195,11.88
"1637","AnchorM","2014-06-24","2014","06","24",10.43509375,8.195,12.437
"1638","AnchorM","2014-06-25","2014","06","25",11.2216666666667,9.682,14.122
"1639","AnchorM","2014-06-26","2014","06","26",12.1733541666667,10.761,14.194
"1640","AnchorM","2014-06-27","2014","06","27",10.60190625,9.558,12.098
"1641","AnchorM","2014-06-28","2014","06","28",11.9113125,9.731,15.509
"1642","AnchorM","2014-06-29","2014","06","29",13.8702708333333,11.273,16.511
"1643","AnchorM","2014-06-30","2014","06","30",14.2125208333333,12.437,17.32
"1644","AnchorM","2014-07-01","2014","07","01",13.1051458333333,11.102,16.272
"1645","AnchorM","2014-07-02","2014","07","02",14.3539479166667,11.54,17.344
"1646","AnchorM","2014-07-03","2014","07","03",15.568125,13.281,18.319
"1647","AnchorM","2014-07-04","2014","07","04",15.5349791666667,12.944,18.2
"1648","AnchorM","2014-07-05","2014","07","05",15.8997604166667,12.968,18.747
"1649","AnchorM","2014-07-06","2014","07","06",16.2247916666667,14.026,18.842
"1650","AnchorM","2014-07-07","2014","07","07",14.5336979166667,13.016,17.938
"1651","AnchorM","2014-07-08","2014","07","08",13.3554166666667,11.273,17.296
"1652","AnchorM","2014-07-09","2014","07","09",15.1349791666667,13.425,18.105
"1653","AnchorM","2014-07-10","2014","07","10",12.882625,11.565,14.218
"1654","AnchorM","2014-07-11","2014","07","11",12.1871354166667,11.297,13.353
"1655","AnchorM","2014-07-12","2014","07","12",11.45628125,10.345,12.751
"1656","AnchorM","2014-07-13","2014","07","13",10.94771875,9.928,12.509
"1657","AnchorM","2014-07-14","2014","07","14",12.45596875,10.834,15.748
"1658","AnchorM","2014-07-15","2014","07","15",13.83121875,11.127,16.844
"1659","AnchorM","2014-07-16","2014","07","16",14.8230625,12.364,17.558
"1660","AnchorM","2014-07-17","2014","07","17",15.5053541666667,13.497,17.819
"1661","AnchorM","2014-07-18","2014","07","18",15.3103333333333,12.292,18.628
"1662","AnchorM","2014-07-19","2014","07","19",15.53409375,13.257,18.438
"1663","AnchorM","2014-07-20","2014","07","20",14.7173958333333,11.904,17.962
"1664","AnchorM","2014-07-21","2014","07","21",14.9523125,11.662,18.343
"1665","AnchorM","2014-07-22","2014","07","22",14.9762291666667,12.606,17.772
"1666","AnchorM","2014-07-23","2014","07","23",14.8716979166667,13.064,17.867
"1667","AnchorM","2014-07-24","2014","07","24",15.312375,13.353,18.747
"1668","AnchorM","2014-07-25","2014","07","25",13.0805,12.122,14.218
"1669","AnchorM","2014-07-26","2014","07","26",13.3145208333333,12.025,14.721
"1670","AnchorM","2014-07-27","2014","07","27",13.08709375,10.149,15.891
"1671","AnchorM","2014-07-28","2014","07","28",13.5931354166667,11.297,16.654
"1672","AnchorM","2014-07-29","2014","07","29",12.09790625,10.834,15.151
"1673","AnchorM","2014-07-30","2014","07","30",13.8873958333333,11.516,16.415
"1674","AnchorM","2014-07-31","2014","07","31",14.71665625,12.389,17.272
"1675","AnchorM","2014-08-01","2014","08","01",14.4221041666667,11.37,17.582
"1676","AnchorM","2014-08-02","2014","08","02",14.1070104166667,10.98,17.296
"1677","AnchorM","2014-08-03","2014","08","03",14.8205,13.088,17.439
"1678","AnchorM","2014-08-04","2014","08","04",13.5726354166667,12.195,15.7
"1679","AnchorM","2014-08-05","2014","08","05",12.1763541666667,11.102,12.968
"1680","AnchorM","2014-08-06","2014","08","06",12.5163645833333,11.516,14.194
"1681","AnchorM","2014-08-07","2014","08","07",12.8783645833333,11.832,14.194
"1682","AnchorM","2014-08-08","2014","08","08",12.1621875,11.37,13.064
"1683","AnchorM","2014-08-09","2014","08","09",12.58346875,11.783,13.522
"1684","AnchorM","2014-08-10","2014","08","10",12.4018854166667,11.565,14.266
"1685","AnchorM","2014-08-11","2014","08","11",13.5451875,12.195,14.721
"1686","AnchorM","2014-08-12","2014","08","12",13.224625,12.147,14.912
"1687","AnchorM","2014-08-13","2014","08","13",12.0781145833333,11.078,14.553
"1688","AnchorM","2014-08-14","2014","08","14",13.0463333333333,11.832,14.96
"1689","AnchorM","2014-08-15","2014","08","15",12.1528958333333,10.932,13.642
"1690","AnchorM","2014-08-16","2014","08","16",12.402,11.297,14.098
"1691","AnchorM","2014-08-17","2014","08","17",12.2106979166667,11.2,14.194
"1692","AnchorM","2014-08-18","2014","08","18",12.9697708333333,11.467,15.103
"1693","AnchorM","2014-08-19","2014","08","19",13.321,10.98,15.867
"1694","AnchorM","2014-08-20","2014","08","20",13.5167395833333,11.346,15.796
"1695","AnchorM","2014-08-21","2014","08","21",12.99684375,10.516,15.485
"1696","AnchorM","2014-08-22","2014","08","22",12.9659270833333,10.59,15.605
"1697","AnchorM","2014-08-23","2014","08","23",12.1323854166667,10.075,14.409
"1698","AnchorM","2014-08-24","2014","08","24",11.17034375,10.467,11.88
"1699","AnchorM","2014-08-25","2014","08","25",10.8148854166667,10.124,11.467
"1700","AnchorM","2014-08-26","2014","08","26",10.8911770833333,10.051,12.171
"1701","AnchorM","2014-08-27","2014","08","27",11.5815416666667,10.712,12.63
"1702","AnchorM","2014-08-28","2014","08","28",11.1876979166667,10.467,12.268
"1703","AnchorM","2014-08-29","2014","08","29",10.8085416666667,9.706,12.098
"1704","AnchorM","2014-08-30","2014","08","30",10.46015625,8.742,12.147
"1705","AnchorM","2014-08-31","2014","08","31",9.78254166666667,7.795,11.71
"1706","AnchorM","2014-09-01","2014","09","01",9.27847916666667,6.99,11.904
"1707","AnchorM","2014-09-02","2014","09","02",10.3897604166667,9.262,12.364
"1708","AnchorM","2014-09-03","2014","09","03",11.3890208333333,9.928,12.847
"1709","AnchorM","2014-09-04","2014","09","04",11.3933229166667,10.296,13.377
