HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
Log File Name : Beaver_080416_081916,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 080216,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120414,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 080416,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 080000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 081916,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO%,,LDO,,IBatt,,SpCond
MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,Sat,,mg/l,,Volts,,æS/cm
,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 080416 104758,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 222944,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 222944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 222950,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 222950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 222955,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 222955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 223000,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 223000,,,,,,,,,,,,,,,,,
8/18/2016,22:30:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081816 224407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224413,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224413,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224418,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224424,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224429,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224429,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224434,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224434,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224440,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224445,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224450,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 224456,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 224456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225913,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225918,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225923,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225929,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225934,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225934,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225939,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225944,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225950,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 225955,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 225955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 230000,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 230000,,,,,,,,,,,,,,,,,
8/18/2016,23:00:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081816 231407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231413,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231413,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231418,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231423,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231423,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231429,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231429,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231434,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231434,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231439,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231439,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231445,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231450,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 231455,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 231455,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232913,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232918,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232923,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232929,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232934,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232934,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232939,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232944,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232950,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 232955,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 232955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 233000,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 233000,,,,,,,,,,,,,,,,,
8/18/2016,23:30:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081816 234407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234413,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234413,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234418,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234423,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234423,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234429,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234429,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234434,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234434,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234440,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234445,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234450,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 234456,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 234456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235913,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235918,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235923,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235929,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235934,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235934,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235939,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235945,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235950,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 235955,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 235955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 000000,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 000000,,,,,,,,,,,,,,,,,
8/19/2016,0:00:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081916 001403,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001403,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001408,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001408,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001413,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001413,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001418,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001424,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001429,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001429,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001434,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001434,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001440,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001445,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001450,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 001455,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 001455,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002907,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002913,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002918,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002923,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002929,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002934,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002934,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002939,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002945,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002950,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 002955,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 002955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004407,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004413,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004413,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004418,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004423,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004423,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004429,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004429,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004434,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004434,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004439,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004439,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004444,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004444,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004450,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004455,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004455,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 004500,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 004500,,,,,,,,,,,,,,,,,
8/19/2016,0:45:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081916 005907,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005913,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005918,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005923,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005928,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005928,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005934,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005934,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005939,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005944,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005950,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 005955,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 005955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 010000,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 010000,,,,,,,,,,,,,,,,,
8/19/2016,1:00:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081916 011403,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011403,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011408,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011408,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011414,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011414,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011419,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011424,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011430,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011430,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011435,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011440,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011446,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011451,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 011456,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 011456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012903,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012903,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012908,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012908,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012914,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012914,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012919,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012919,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012925,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012925,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012930,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012935,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012941,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012941,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012946,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012946,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012951,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 012957,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 012957,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014403,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014403,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014408,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014408,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014414,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014414,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014419,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014424,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014430,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014430,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014435,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014440,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014446,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014451,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 014456,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 014456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015903,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015903,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015908,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015908,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015913,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015919,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015919,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015924,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015924,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015929,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015935,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015940,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015945,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015951,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 015956,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 015956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021403,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021403,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021408,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021408,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021413,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021413,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021419,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021424,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021429,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021429,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021435,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021440,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021445,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021450,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 021456,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 021456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022903,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022903,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022908,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022908,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022913,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022919,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022919,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022924,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022924,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022929,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022935,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022940,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022945,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022951,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 022956,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 022956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024403,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024403,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024408,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024408,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024414,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024414,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024419,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024424,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024430,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024430,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024435,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024440,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024446,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024451,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 024456,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 024456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 025903,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 025903,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081916 025908,,,,,,,,,,,,,,,,,
Late probe turn on at 081916 025908,,,,,,,,,,,,,,,,,
